,altitude,speed,power,pit,result
6059,4900,750,20,-20,False
6060,4900,750,10,10,True
6061,4900,700,5,-10,True
6062,4950,300,0,-15,False
6063,5300,700,0,-10,False
6064,5450,700,25,15,False
6065,4950,550,0,0,True
6066,5000,500,20,5,False
6067,4550,500,0,-20,False
6068,5150,300,0,15,False
6069,5250,300,5,0,False
6070,5100,300,20,15,False
6071,5200,500,0,-10,True
6072,5250,700,10,5,False
6073,5300,500,5,-15,False
6074,4700,500,0,-10,False
6075,5000,350,20,-10,False
6076,5050,700,0,10,False
6077,4500,550,10,5,False
6078,5150,650,15,15,False
6079,5350,700,10,-10,False
6080,5150,350,5,5,False
6081,4900,700,10,-5,True
6082,4700,750,10,-20,False
6083,4550,750,25,0,False
6084,5200,300,20,-10,True
6085,5150,500,15,0,False
6086,5450,350,10,10,False
6087,4900,350,25,-20,False
6088,5200,750,15,10,False
6089,4650,550,5,15,False
6090,4750,300,25,15,False
6091,4650,500,20,15,False
6092,5150,300,25,-5,True
6093,4850,350,20,-15,False
6094,5400,500,25,10,False
6095,4850,500,25,-20,False
6096,4650,750,25,-15,False
6097,5200,350,10,-20,False
6098,5400,750,10,-5,False
6099,5150,400,0,-5,True
6100,5200,400,20,-10,True
6101,5200,600,10,0,False
6102,4800,300,5,5,False
6103,5200,650,5,-10,True
6104,5300,600,15,10,False
6105,5000,500,5,-15,False
6106,5300,500,10,-5,False
6107,5450,400,25,-15,False
6108,5050,300,0,-20,False
6109,4500,450,5,0,False
6110,5150,300,0,5,False
6111,5250,450,5,10,False
6112,4500,450,20,5,False
6113,4650,750,20,10,False
6114,4850,300,10,-15,False
6115,5200,600,5,-10,True
6116,4600,650,25,5,False
6117,5000,650,10,0,True
6118,5100,350,5,5,False
6119,5000,400,20,5,True
6120,4700,500,25,-20,False
6121,5400,700,15,-5,False
6122,4850,400,25,15,True
6123,5000,300,0,-10,False
6124,5450,650,25,10,False
6125,4850,750,5,-20,False
6126,5150,550,10,10,False
6127,5200,500,10,5,False
6128,5150,550,20,5,False
6129,5100,450,10,-10,True
6130,5050,750,15,10,False
6131,5450,300,5,-5,False
6132,5450,300,15,-15,False
6133,4500,450,0,15,False
6134,4800,350,20,-15,False
6135,5000,700,15,10,False
6136,5150,750,5,-10,True
6137,5000,700,20,-10,True
6138,4500,400,10,10,False
6139,4700,700,5,-20,False
6140,4900,750,5,5,True
6141,4700,750,25,-10,False
6142,5450,550,0,15,False
6143,5050,700,25,5,False
6144,4650,700,0,5,False
6145,5350,400,10,-15,False
6146,5200,500,10,-5,True
6147,4950,500,0,-20,False
6148,4600,300,0,5,False
6149,5050,600,25,0,True
6150,5200,700,10,5,False
6151,4600,650,10,-5,False
6152,4600,350,25,-15,False
6153,4600,700,5,0,False
6154,5100,300,5,-15,False
6155,5100,450,5,5,False
6156,4500,350,25,5,False
6157,4750,550,5,-15,False
6158,4800,700,25,5,True
6159,5150,600,10,10,False
6160,5450,750,10,-20,False
6161,4500,700,5,10,False
6162,5350,550,10,15,False
6163,4750,400,10,10,False
6164,5150,550,15,0,False
6165,5250,750,20,10,False
6166,5050,400,10,-5,True
6167,5000,750,0,15,False
6168,4750,750,10,5,True
6169,5450,750,5,10,False
6170,5000,450,5,-15,False
6171,4650,350,10,5,False
6172,5450,650,25,-10,False
6173,4600,750,25,-15,False
6174,4600,700,25,-5,False
6175,5300,500,0,-5,False
6176,5100,750,10,-5,True
6177,4500,300,25,-10,False
6178,5300,650,10,-15,False
6179,5100,350,15,-20,False
6180,5050,550,0,-10,True
6181,4750,400,10,-20,False
6182,4850,650,20,-10,True
6183,4850,350,5,0,False
6184,5450,550,15,-5,False
6185,5350,550,10,10,False
6186,4800,300,0,-20,False
6187,4900,300,10,10,False
6188,4500,400,20,-15,False
6189,4800,700,5,5,True
6190,5300,500,5,10,False
6191,4950,500,25,-15,False
6192,4600,400,25,5,False
6193,5400,650,10,5,False
6194,5200,650,15,5,False
6195,4900,550,10,0,True
6196,5100,700,25,0,False
6197,4750,350,25,0,False
6198,4600,600,10,-20,False
6199,5250,450,15,-10,False
6200,5300,450,10,10,False
6201,4600,650,5,0,False
6202,4700,750,0,-15,False
6203,5150,600,0,-15,False
6204,5400,300,10,10,False
6205,4550,750,15,-5,False
6206,5350,450,20,-15,False
6207,4600,500,0,-20,False
6208,4600,550,10,0,False
6209,4850,650,15,-5,True
6210,4850,600,5,5,True
6211,5200,600,20,-20,False
6212,5300,400,5,0,False
6213,5050,300,0,5,False
6214,5050,650,25,5,False
6215,4550,450,25,-20,False
6216,5250,400,20,-10,False
6217,5400,350,0,-20,False
6218,5350,450,10,-10,False
6219,4650,400,25,15,False
6220,5350,750,10,-20,False
6221,4650,700,10,-5,False
6222,4700,450,20,-20,False
6223,5250,700,20,-10,False
6224,5300,600,20,-15,False
6225,5050,300,5,-10,False
6226,4600,700,15,-20,False
6227,4800,450,20,-10,False
6228,5000,550,0,-10,True
6229,4550,750,20,-20,False
6230,4500,750,25,5,False
6231,5100,600,20,-10,True
6232,5200,550,5,-15,False
6233,5450,450,10,-10,False
6234,5250,400,5,-15,False
6235,5300,400,25,15,False
6236,4850,750,20,5,True
6237,4600,450,0,-10,False
6238,5200,400,10,5,False
6239,5250,300,25,-20,False
6240,5150,650,5,5,False
6241,4500,700,0,10,False
6242,5400,650,15,-20,False
6243,4750,650,0,5,True
6244,5250,300,25,-15,False
6245,4700,700,15,15,False
6246,4650,400,15,-20,False
6247,5100,500,20,-20,False
6248,5300,700,10,15,False
6249,4500,700,0,5,False
6250,4800,700,20,-10,True
6251,4800,650,15,-5,True
6252,4700,650,0,15,False
6253,4850,600,15,15,True
6254,4800,450,20,10,False
6255,5200,300,0,-15,False
6256,4500,450,5,-5,False
6257,4850,750,15,-10,True
6258,4650,750,5,-15,False
6259,4550,550,25,-20,False
6260,5450,400,25,-20,False
6261,4800,600,5,-10,False
6262,4950,550,0,-10,True
6263,5200,700,0,15,False
6264,4900,700,5,-20,False
6265,4800,300,20,0,False
6266,5200,450,25,-20,False
6267,4500,700,20,0,False
6268,4650,700,5,-5,False
6269,5400,450,5,-10,False
6270,4850,450,0,-10,False
6271,4550,650,20,-15,False
6272,4600,350,5,15,False
6273,5000,650,10,-5,True
6274,4850,550,0,-15,False
6275,4750,650,0,-10,False
6276,4650,500,25,-15,False
6277,4950,500,20,-5,True
6278,5250,300,10,15,False
6279,4850,600,10,15,True
6280,4500,350,15,-15,False
6281,4800,350,15,-10,False
6282,4900,450,5,10,True
6283,4550,300,20,-5,False
6284,4900,500,0,-20,False
6285,5100,450,15,10,False
6286,4800,500,15,-20,False
6287,5300,750,10,10,False
6288,5000,400,0,0,True
6289,5250,750,5,10,False
6290,4800,400,0,5,False
6291,4850,450,5,-5,False
6292,5250,500,5,-20,False
6293,4750,600,10,-15,False
6294,5400,700,5,10,False
6295,5350,750,25,15,False
6296,5300,700,20,-5,False
6297,5150,350,10,15,False
6298,5350,350,20,15,False
6299,5000,500,15,5,False
6300,4650,750,25,-5,False
6301,5400,450,5,-20,False
6302,4600,700,15,-5,False
6303,4650,600,25,-15,False
6304,4800,550,0,10,True
6305,5050,400,5,5,False
6306,5150,400,10,0,False
6307,5350,350,15,-20,False
6308,5150,300,5,15,False
6309,4650,500,10,-20,False
6310,5200,650,5,-20,False
6311,5300,300,20,0,False
6312,4500,500,15,15,False
6313,5050,300,5,-15,False
6314,5050,450,15,-10,True
6315,5050,550,20,15,False
6316,4550,750,5,5,False
6317,5150,650,25,-5,True
6318,5050,300,20,-20,False
6319,5200,300,5,0,False
6320,4700,600,5,15,False
6321,4550,350,20,-5,False
6322,4650,550,0,10,False
6323,5100,350,25,10,False
6324,5050,550,15,-5,True
6325,5450,700,25,-15,False
6326,5050,550,25,-15,False
6327,5400,400,10,-20,False
6328,5000,450,10,10,False
6329,5450,750,25,10,False
6330,5100,350,5,-15,False
6331,5000,650,10,-15,False
6332,5250,750,15,-10,False
6333,4700,450,15,0,False
6334,5200,350,20,5,False
6335,5000,350,10,-5,False
6336,5000,500,20,-15,False
6337,5400,600,25,5,False
6338,5250,750,25,-20,False
6339,5400,350,15,15,False
6340,4750,750,10,-20,False
6341,4950,450,10,-10,False
6342,4600,400,25,0,False
6343,5200,500,0,15,False
6344,4500,500,0,-5,False
6345,5350,500,15,10,False
6346,5400,750,25,15,False
6347,4500,600,25,-10,False
6348,5350,550,10,-20,False
6349,4900,400,20,15,True
6350,4500,600,10,-5,False
6351,5200,300,20,-5,False
6352,5250,450,20,0,False
6353,5450,600,20,10,False
6354,4500,700,25,10,False
6355,4550,400,0,15,False
6356,4850,700,15,10,True
6357,4850,500,20,5,True
6358,4600,450,25,-20,False
6359,4500,350,15,15,False
6360,5450,450,10,-15,False
6361,4950,600,20,-5,True
6362,5450,750,20,5,False
6363,4900,750,20,0,True
6364,5100,650,15,10,False
6365,5100,750,0,-15,False
6366,5150,400,5,-15,False
6367,4750,500,15,-10,False
6368,4700,350,0,-10,False
6369,4700,650,20,5,False
6370,4750,650,20,0,True
6371,5250,750,0,10,False
6372,5100,350,5,10,False
6373,4850,750,20,15,True
6374,4750,600,0,10,True
6375,4850,450,20,-20,False
6376,4800,350,25,-15,False
6377,4650,550,25,-5,False
6378,4500,750,20,-5,False
6379,4700,500,0,5,False
6380,5150,600,15,-15,False
6381,4750,550,15,15,False
6382,4800,350,20,-20,False
6383,4850,550,15,-20,False
6384,4650,450,5,-15,False
6385,5450,350,20,-20,False
6386,4600,350,0,-5,False
6387,4550,400,10,-10,False
6388,4800,300,20,5,False
6389,5450,700,0,15,False
6390,4700,750,10,5,False
6391,4600,550,5,-20,False
6392,4900,650,0,10,True
6393,4800,600,0,-10,False
6394,5300,300,10,-5,False
6395,5400,550,20,10,False
6396,4650,550,20,10,False
6397,5450,600,5,-15,False
6398,4750,300,0,-10,False
6399,4650,450,15,10,False
6400,5000,350,5,-20,False
6401,4550,500,20,-20,False
6402,4700,550,0,-20,False
6403,5200,350,10,5,False
6404,4550,650,0,-20,False
6405,5250,450,25,-5,False
6406,5100,350,15,-10,True
6407,4900,500,15,-15,False
6408,4850,450,10,15,True
6409,5050,300,0,-5,False
6410,4700,500,25,-5,False
6411,4700,550,0,15,False
6412,5400,350,5,5,False
6413,5250,400,0,15,False
6414,4900,350,20,-15,False
6415,4900,550,15,5,True
6416,4700,300,20,10,False
6417,5400,350,10,15,False
6418,4750,500,20,-10,False
6419,4600,300,20,10,False
6420,5100,700,0,-10,True
6421,4750,450,5,10,False
6422,4550,600,25,-10,False
6423,5000,600,15,10,False
6424,5100,750,5,-10,True
6425,4850,350,5,5,True
6426,5400,750,0,5,False
6427,4750,450,20,5,False
6428,5150,750,10,-5,True
6429,5250,450,10,-5,False
6430,5150,350,25,-10,True
6431,5150,650,5,-10,True
6432,4550,300,0,10,False
6433,5350,550,20,-5,False
6434,5100,600,10,-20,False
6435,4550,600,0,15,False
6436,4900,350,25,15,True
6437,5150,500,20,-20,False
6438,5050,750,20,-10,True
6439,4700,750,5,0,False
6440,5200,550,10,5,False
6441,4650,650,20,0,False
6442,5300,400,5,-5,False
6443,4600,600,20,-5,False
6444,5000,650,15,-5,True
6445,4700,300,5,-20,False
6446,5150,350,5,-5,True
6447,5150,600,20,5,False
6448,5250,750,25,5,False
6449,5000,400,15,15,False
6450,4600,550,25,-15,False
6451,5250,650,15,-5,False
6452,5150,650,15,10,False
6453,5200,450,15,-5,True
6454,5000,700,15,5,False
6455,4950,650,5,10,True
6456,4650,450,5,-10,False
6457,4650,300,5,-15,False
6458,5400,350,10,-5,False
6459,5150,700,0,-5,True
6460,4950,300,20,0,False
6461,5350,650,20,5,False
6462,5100,650,15,5,False
6463,4500,600,25,5,False
6464,4700,500,15,-15,False
6465,4650,550,10,15,False
6466,4950,300,20,-5,False
6467,5350,350,25,10,False
6468,4800,350,10,5,False
6469,4850,750,5,10,True
6470,5300,650,10,-5,False
6471,5400,400,15,15,False
6472,5300,750,15,5,False
6473,4500,300,0,10,False
6474,4500,650,15,5,False
6475,5250,450,15,-20,False
6476,4800,600,20,-15,False
6477,5150,650,0,0,False
6478,5450,300,10,-20,False
6479,5000,400,15,-5,True
6480,5300,650,5,-20,False
6481,4750,550,5,0,False
6482,5300,650,15,10,False
6483,4950,350,0,-10,False
6484,5000,500,10,-10,True
6485,5000,600,15,-20,False
6486,4600,450,15,-5,False
6487,4550,550,0,15,False
6488,4750,550,15,-10,False
6489,5350,550,0,-10,False
6490,4900,400,0,0,True
6491,4750,750,0,-5,True
6492,5300,500,15,15,False
6493,4550,700,15,-20,False
6494,4700,550,0,-15,False
6495,5150,300,15,-15,False
6496,4550,750,25,5,False
6497,5200,650,10,15,False
6498,5350,600,25,15,False
6499,4700,550,10,-15,False
6500,4950,650,5,-5,True
6501,5400,550,25,-5,False
6502,5200,500,5,10,False
6503,5300,750,5,15,False
6504,4550,400,15,-15,False
6505,4750,550,20,0,False
6506,5000,750,0,10,False
6507,5000,700,15,-10,True
6508,5200,750,15,-10,True
6509,5400,550,15,-15,False
6510,4700,700,20,-10,False
6511,5050,700,20,-5,True
6512,4850,500,20,10,True
6513,5300,350,25,-20,False
6514,4500,600,20,-15,False
6515,4700,750,0,-10,False
6516,5350,350,15,-10,False
6517,4500,450,20,15,False
6518,5450,400,20,5,False
6519,5000,350,0,5,True
6520,5200,550,10,0,False
6521,4800,300,15,-10,False
6522,5150,750,25,-5,True
6523,4850,350,15,-15,False
6524,5400,700,15,15,False
6525,5150,400,0,-20,False
6526,5300,350,15,-20,False
6527,4950,700,5,0,True
6528,5300,300,5,-10,False
6529,4750,450,25,10,False
6530,4600,600,20,-10,False
6531,5400,400,0,-5,False
6532,4700,550,5,-10,False
6533,5100,600,5,5,False
6534,4500,500,10,-10,False
6535,4900,400,20,0,False
6536,5200,450,0,5,False
6537,4650,300,10,0,False
6538,4900,300,5,-5,False
6539,4900,600,5,-20,False
6540,5150,600,5,0,False
6541,5150,600,25,15,False
6542,5100,350,25,0,True
6543,5050,450,20,-20,False
6544,4550,450,25,-10,False
6545,5350,400,25,5,False
6546,5350,550,10,-15,False
6547,5200,550,20,-10,True
6548,5100,500,15,-5,True
6549,4900,400,10,-5,False
6550,5450,350,25,15,False
6551,4800,300,0,5,False
6552,5000,750,5,-5,True
6553,4700,500,10,10,False
6554,5350,650,5,-5,False
6555,4550,700,25,-10,False
6556,4550,700,20,-5,False
6557,4700,600,20,0,False
6558,4950,750,15,-15,False
6559,5250,400,10,-15,False
6560,4850,400,0,-10,False
6561,5450,350,15,10,False
6562,5200,350,25,-10,True
6563,5000,300,20,-10,False
6564,4850,700,10,-20,False
6565,5300,500,15,10,False
6566,5050,450,15,-20,False
6567,4800,450,5,5,False
6568,5100,300,5,15,False
6569,4650,450,20,0,False
6570,5200,350,20,10,False
6571,4900,750,5,-15,False
6572,4650,750,15,-5,False
6573,4900,400,20,-15,False
6574,4750,550,10,0,False
6575,4550,700,10,-10,False
6576,4750,700,20,-10,True
6577,5400,700,20,5,False
6578,5300,500,25,-5,False
6579,4900,600,15,-15,False
6580,4600,400,20,-20,False
6581,4550,350,20,5,False
6582,4600,350,15,-10,False
6583,5000,750,15,10,False
6584,4900,750,0,0,True
6585,5000,750,10,-5,True
6586,5400,300,0,10,False
6587,5350,350,10,-10,False
6588,5450,450,25,0,False
6589,5400,500,5,-15,False
6590,5000,550,0,-15,False
6591,5300,500,10,0,False
6592,4600,450,10,-15,False
6593,4500,500,10,-15,False
6594,5350,500,0,10,False
6595,4550,650,0,-5,False
6596,4800,300,20,-5,False
6597,5100,300,5,10,False
6598,4750,500,10,10,False
6599,4750,450,15,5,False
6600,5300,450,0,-10,False
6601,4800,350,10,10,False
6602,4550,450,10,-5,False
6603,4750,750,20,0,True
6604,4900,500,25,10,True
6605,4800,700,10,-5,True
6606,5250,600,20,15,False
6607,5250,300,25,0,False
6608,5400,400,20,-10,False
6609,5050,300,25,-15,False
6610,4950,350,0,0,True
6611,5050,600,20,0,True
6612,5350,500,10,-10,False
6613,5400,300,20,-5,False
6614,4950,750,25,10,False
6615,5350,750,25,-15,False
6616,4800,350,5,-10,False
6617,4650,300,15,5,False
6618,4750,600,10,5,False
6619,4700,600,20,10,False
6620,5050,550,25,-10,True
6621,5350,500,5,-10,False
6622,5000,650,5,5,False
6623,5400,500,15,10,False
6624,5250,450,20,5,False
6625,4550,650,0,15,False
6626,5450,600,0,-15,False
6627,4750,750,10,-5,True
6628,5050,550,0,-5,True
6629,4500,300,5,0,False
6630,4700,400,25,0,False
6631,5400,600,25,15,False
6632,4500,500,25,-10,False
6633,5300,500,10,-10,False
6634,4900,650,0,-20,False
6635,4500,300,5,5,False
6636,5450,500,10,15,False
6637,5050,350,15,5,False
6638,5100,400,0,0,True
6639,5200,500,20,-15,False
6640,4900,700,10,10,True
6641,4650,450,10,5,False
6642,5150,450,10,10,False
6643,4750,700,25,-15,False
6644,5200,750,0,-10,True
6645,4550,650,15,-15,False
6646,5150,700,25,-15,False
6647,4900,350,5,5,True
6648,4500,350,5,-10,False
6649,5250,750,25,-10,False
6650,5150,700,15,-5,True
6651,5150,550,25,-15,False
6652,5450,550,20,5,False
6653,4950,400,20,-10,False
6654,5400,650,10,-20,False
6655,4800,550,20,5,True
6656,4500,450,10,-10,False
6657,4800,450,5,-15,False
6658,5200,400,20,0,False
6659,4800,550,0,-10,False
6660,5300,300,10,-20,False
6661,4750,450,5,-5,False
6662,5350,650,0,-10,False
6663,4550,300,20,-20,False
6664,4800,450,10,-10,False
6665,4650,300,10,10,False
6666,4650,400,25,-15,False
6667,4900,550,10,-20,False
6668,5250,600,25,0,False
6669,4750,350,5,10,False
6670,4950,550,25,-5,True
6671,4750,550,0,-15,False
6672,5400,600,0,-5,False
6673,4550,300,0,-10,False
6674,4550,400,5,-10,False
6675,4600,750,15,-20,False
6676,4950,350,10,-20,False
6677,5050,300,15,0,True
6678,4900,450,10,0,True
6679,4750,350,0,-20,False
6680,4850,700,25,-5,True
6681,4850,700,25,15,True
6682,5200,450,20,-20,False
6683,4900,750,5,-5,True
6684,4650,350,5,-20,False
6685,4500,450,0,5,False
6686,4700,650,20,-15,False
6687,5200,450,10,10,False
6688,4550,750,5,-15,False
6689,5350,650,20,0,False
6690,5100,450,5,-20,False
6691,5100,750,25,-5,True
6692,4600,650,15,10,False
6693,5400,700,20,10,False
6694,4900,450,15,-10,False
6695,4900,550,5,10,True
6696,4950,550,15,-5,True
6697,5000,400,25,-20,False
6698,4850,600,10,5,True
6699,5400,550,15,-10,False
6700,5050,750,5,5,False
6701,5400,350,15,0,False
6702,5400,300,5,15,False
6703,4700,750,20,-5,False
6704,4700,500,0,0,False
6705,4950,350,25,5,True
6706,4950,350,5,10,True
6707,4850,550,20,10,True
6708,4850,300,20,15,False
6709,4800,450,25,5,False
6710,5150,750,5,-20,False
6711,5400,450,10,15,False
6712,4800,700,5,-20,False
6713,4950,550,25,-20,False
6714,4950,450,15,5,True
6715,4700,350,20,5,False
6716,4750,700,5,10,True
6717,4700,750,0,10,False
6718,4550,450,15,10,False
6719,5100,600,25,0,False
6720,4650,300,20,0,False
6721,5100,600,5,15,False
6722,4700,750,20,-15,False
6723,5300,400,5,10,False
6724,5250,400,20,5,False
6725,4500,700,20,-10,False
6726,4500,500,5,-10,False
6727,5050,450,25,-5,True
6728,4900,500,5,0,True
6729,4800,650,15,-10,True
6730,4550,350,5,-5,False
6731,4600,400,25,10,False
6732,5150,550,20,-15,False
6733,5250,350,10,0,False
6734,5050,350,0,-10,True
6735,4550,550,25,-10,False
6736,4600,300,25,15,False
6737,4900,350,20,5,True
6738,5250,600,0,-20,False
6739,4700,350,15,-15,False
6740,5350,350,5,0,False
6741,4700,500,5,5,False
6742,5000,600,10,10,False
6743,5100,400,10,-20,False
6744,4950,400,5,0,True
6745,5300,450,5,15,False
6746,5350,750,25,5,False
6747,5450,550,25,5,False
6748,5150,450,25,5,False
6749,4800,450,20,-5,False
6750,4750,550,15,-15,False
6751,5250,600,0,-10,False
6752,4600,600,15,15,False
6753,5100,700,15,15,False
6754,5350,750,10,-5,False
6755,5150,700,0,-10,True
6756,4700,750,25,-15,False
6757,4550,500,5,-15,False
6758,4900,700,25,-10,True
6759,4900,400,5,0,True
6760,5200,600,10,-15,False
6761,4800,350,0,-20,False
6762,5450,300,5,-20,False
6763,5050,600,15,-15,False
6764,5200,700,10,-10,True
6765,5400,300,15,-15,False
6766,5350,700,5,-5,False
6767,4850,300,10,-5,False
6768,5050,600,25,-15,False
6769,4800,500,10,0,False
6770,5050,450,20,15,False
6771,4500,600,15,-5,False
6772,5050,550,0,10,False
6773,5300,400,10,-20,False
6774,4700,600,10,-15,False
6775,4800,500,15,-15,False
6776,4500,300,15,10,False
6777,4750,700,15,15,True
6778,5000,400,20,-20,False
6779,4650,300,25,-5,False
6780,5250,500,5,-15,False
6781,4750,700,20,-5,True
6782,4750,600,5,-20,False
6783,4850,750,25,0,True
6784,5400,650,5,10,False
6785,4950,400,25,-15,False
6786,5200,700,20,10,False
6787,5250,650,15,15,False
6788,4700,550,0,-10,False
6789,4500,350,20,-20,False
6790,5150,700,15,-10,True
6791,4900,700,15,-5,True
6792,4750,350,20,-20,False
6793,5350,600,10,5,False
6794,5400,350,0,15,False
6795,4600,600,5,-15,False
6796,5150,450,0,-5,True
6797,5250,750,5,-15,False
6798,5450,400,20,-15,False
6799,5100,600,10,15,False
6800,5000,350,25,15,False
6801,5250,500,15,15,False
6802,4650,300,25,-15,False
6803,4500,400,25,0,False
6804,4550,650,20,15,False
6805,4500,550,20,15,False
6806,5100,400,15,5,False
6807,5300,750,25,15,False
6808,4850,400,10,5,True
6809,5300,550,25,0,False
6810,4950,550,10,-15,False
6811,5350,350,0,10,False
6812,5000,550,10,-5,True
6813,4950,750,5,15,False
6814,4900,600,25,0,True
6815,4800,500,5,-5,False
6816,5450,550,20,-5,False
6817,4950,700,0,15,False
6818,5450,650,0,5,False
6819,4850,450,5,-10,False
6820,5400,750,20,15,False
6821,4850,300,15,-10,False
6822,5250,500,20,-20,False
6823,5300,750,5,-15,False
6824,4900,750,20,5,True
6825,5250,350,20,-15,False
6826,5150,350,5,-20,False
6827,5150,650,25,-15,False
6828,4950,300,25,5,True
6829,5250,600,10,-10,False
6830,5050,700,25,-10,True
6831,5400,650,15,-10,False
6832,5450,550,15,-10,False
6833,5350,300,0,-15,False
6834,5450,500,0,-20,False
6835,4850,750,5,5,True
6836,4900,450,5,-5,False
6837,5050,700,10,-15,False
6838,4600,500,25,5,False
6839,5350,650,25,-10,False
6840,5000,550,15,15,False
6841,4750,400,25,-15,False
6842,5200,550,20,15,False
6843,5050,400,5,-15,False
6844,5350,400,15,-15,False
6845,5350,300,10,5,False
6846,5000,400,15,-10,True
6847,5250,300,0,-5,False
6848,4900,450,15,0,True
6849,4850,750,0,-5,True
6850,4700,350,10,0,False
